6,28/10/2015  9:55:57 AM,100,0,1,0
13,28/10/2015  10:34:07 AM,100,0,0,0
6,28/10/2015  7:02:25 PM,100,5,1,0
13,28/10/2015  7:33:48 PM,100,5,0,0
11,28/10/2015  7:34:04 PM,100,5,0,0
11,29/10/2015  9:56:54 AM,100,0,0,0
6,29/10/2015  10:02:17 AM,100,0,1,0
13,29/10/2015  10:35:02 AM,100,0,0,0
6,29/10/2015  7:03:46 PM,100,5,1,0
13,29/10/2015  7:30:30 PM,100,5,0,0
13,29/10/2015  7:30:34 PM,100,5,0,0
11,29/10/2015  7:30:40 PM,100,5,0,0
11,30/10/2015  9:57:33 AM,100,0,0,0
6,30/10/2015  10:07:32 AM,100,0,1,0
13,30/10/2015  10:33:21 AM,100,0,0,0
6,30/10/2015  7:10:33 PM,100,5,1,0
11,30/10/2015  7:44:10 PM,100,5,0,0
11,31/10/2015  9:55:35 AM,100,0,0,0
6,31/10/2015  10:06:39 AM,100,0,1,0
6,31/10/2015  7:01:27 PM,100,5,1,0
11,31/10/2015  7:35:57 PM,100,5,0,0
